371093584856831|05|2025|2573
371093556867881|05|2025|3147
371093513250486|05|2025|6470
371093538358215|05|2025|7672
371093540716012|05|2025|4434
371093578235513|05|2025|0224
371093518654575|05|2025|4070
371093567241126|05|2025|0600
371093514475330|05|2025|8733
371093524564545|05|2025|0886
371093580467153|05|2025|5154
371093503670032|05|2025|0656
371093556802086|05|2025|7755
371093555420856|05|2025|1324
371093542105776|05|2025|0040
371093520786787|05|2025|6327
371093560633626|05|2025|4853
371093524534613|05|2025|2803
371093527122044|05|2025|1232
371093512841251|05|2025|8343
371093505006318|05|2025|1775
371093542455825|05|2025|7764
371093517313678|05|2025|5548
371093526164401|05|2025|4628
371093514460845|05|2025|8063
371093527215541|05|2025|5446
371093542821430|05|2025|8404
371093565228323|05|2025|4847
371093584204545|05|2025|5812
371093570035317|05|2025|5237
371093537402758|05|2025|2554
371093501781666|05|2025|6205
371093504705084|05|2025|3008
371093586666667|05|2025|5553
371093552512200|05|2025|5846
371093520338423|05|2025|8081
371093510043082|05|2025|7070
371093526161761|05|2025|6837
371093565011315|05|2025|0044
371093570714770|05|2025|0817
371093541855850|05|2025|8516
371093566184608|05|2025|1812
371093515644850|05|2025|0016
371093535262378|05|2025|8300
371093526036005|05|2025|2054
371093527843300|05|2025|3843
371093560851863|05|2025|8723
371093505125332|05|2025|0613
371093564358444|05|2025|2441
371093505427514|05|2025|7183
371093554007100|05|2025|3810
371093588645115|05|2025|3626
371093571630181|05|2025|0786
371093584640342|05|2025|7118
371093565375413|05|2025|5677
371093517534430|05|2025|2140
371093584157800|05|2025|5525
371093501311175|05|2025|0858
371093522386180|05|2025|3251
371093517168148|05|2025|6475
371093581855026|05|2025|6606
371093580623706|05|2025|5313
371093580076236|05|2025|2745
371093582842262|05|2025|4615
371093540714470|05|2025|7821
371093504677747|05|2025|4612
371093536444108|05|2025|8626
371093507337430|05|2025|1061
371093512768553|05|2025|1722
371093587153335|05|2025|3583
371093536082338|05|2025|8464
371093524041502|05|2025|4180
371093504560042|05|2025|3305
371093521865556|05|2025|0755
371093507004030|05|2025|5676
371093551208826|05|2025|3056
371093582127482|05|2025|1201
371093552136778|05|2025|3228
371093578351245|05|2025|0747
371093558105264|05|2025|7218
371093543747634|05|2025|6052
371093574413106|05|2025|1320
371093544607258|05|2025|7800
371093567401738|05|2025|8301
371093506641451|05|2025|8302
371093542888074|05|2025|2023
371093577158732|05|2025|6550
371093507736623|05|2025|7802
371093572823462|05|2025|1481
371093588578241|05|2025|5712
371093588482246|05|2025|8536
371093517058588|05|2025|5836
371093542523440|05|2025|4147
371093561320454|05|2025|0854
371093534450578|05|2025|7444
371093573206626|05|2025|3837
371093541050130|05|2025|8840
371093555811112|05|2025|7118
371093511646768|05|2025|6417
371093563327408|05|2025|8756
371093555467501|05|2025|1802
371093500246836|05|2025|8616
371093512602562|05|2025|2573
371093577587617|05|2025|5546
371093503346385|05|2025|5283
371093508151574|05|2025|6608
371093505414546|05|2025|5554
371093561855475|05|2025|5026
371093516343353|05|2025|4223
371093574875072|05|2025|6550
371093516348857|05|2025|3603
371093578881431|05|2025|7020
371093521802856|05|2025|4666
371093587045168|05|2025|6481
371093515124788|05|2025|6354
371093584287144|05|2025|2744
371093514654280|05|2025|7487
371093557737422|05|2025|4325
371093548844261|05|2025|3378
371093530641683|05|2025|0471
371093535860882|05|2025|6777
371093553233475|05|2025|0482
371093501285122|05|2025|2237
371093543110205|05|2025|7084
371093560374148|05|2025|5572
371093572866503|05|2025|1255
371093525481533|05|2025|1467
371093541310617|05|2025|0701
371093536516012|05|2025|6240
371093566174245|05|2025|3110
371093522724083|05|2025|8182
371093534075458|05|2025|5515
371093546365558|05|2025|4836
371093548041538|05|2025|2542
371093558301756|05|2025|6071
371093505108627|05|2025|8858
371093562266458|05|2025|1454
371093516028541|05|2025|8376
371093581352248|05|2025|3538
371093546651007|05|2025|0048
371093542505371|05|2025|0336
371093570603346|05|2025|8227
371093521875340|05|2025|6065
371093567388174|05|2025|4624
371093500881186|05|2025|5232
371093553781168|05|2025|3343
371093580073373|05|2025|8865
371093536036433|05|2025|7047
371093534640285|05|2025|6842
371093513534046|05|2025|2812
371093561680378|05|2025|3813
371093570547238|05|2025|0805
371093535066704|05|2025|5470
371093562630885|05|2025|6326
371093528257682|05|2025|6364
371093502378413|05|2025|3386
371093553165271|05|2025|2251
371093563117411|05|2025|0464
371093560665164|05|2025|8151
371093540584725|05|2025|2768
371093522073507|05|2025|5250
371093522048616|05|2025|8006
371093514510060|05|2025|1044
371093577706365|05|2025|2706
371093548723267|05|2025|5224
371093563533088|05|2025|5548
371093564445332|05|2025|3161
371093512151362|05|2025|6407
371093572684120|05|2025|7286
371093571684774|05|2025|0178
371093568467407|05|2025|5018
371093508250574|05|2025|2354
371093513041505|05|2025|7610
371093560541761|05|2025|7761
371093513074266|05|2025|4852
371093577474873|05|2025|0100
371093532300262|05|2025|3352
371093523573653|05|2025|6365
371093517628703|05|2025|0317
371093585026673|05|2025|3451
371093588711230|05|2025|5164
371093537574135|05|2025|6776
371093577570340|05|2025|2321
371093535786632|05|2025|7427
371093546340148|05|2025|3854
371093551130053|05|2025|4687
371093516268121|05|2025|1866
371093505381000|05|2025|1468
371093570325478|05|2025|6184
371093544004621|05|2025|7582
371093564578876|05|2025|8807
371093551441468|05|2025|8535
371093514267216|05|2025|8427
371093505443024|05|2025|3023
371093527241745|05|2025|6417
371093555761648|05|2025|0774
371093548135447|05|2025|4067
371093588434502|05|2025|6486
371093513405122|05|2025|7632
371093584435537|05|2025|1004
